,WtDate,TubingPress,IA,WtOilVol,WtGasVol,WtGasRate,WtGasLiftVol,WtWaterVol,WtrLift,WtTotalFluid,WtWaterCut,WtGOR,WtSeparatorPress,WtRemarks,WtInfoOnly,well,WHP,BHP,HeaderP
438,2024-03-10,371.2,3393.6,655.4,191.2,191.2,0.0,334.5,1892.6,989.9,33.8,291.7,349.6,,No,MPI-27,356.20538563106885,413.66590492228056,282.30094178264727
439,2024-03-13,371.5,3393.3,645.8,186.8,186.8,0.0,365.5,2898.1,1011.4,36.1,289.2,350.3,,No,MPI-27,360.07727714987607,414.808596153847,280.5019643768407
440,2023-06-09,335.4,3385.8,1148.1,547.8,547.8,0.0,972.0,3726.6,2120.1,45.8,477.2,295.6,,No,MPI-29,323.6881694212895,753.2830324594256,219.16655744208643
441,2023-06-10,334.8,3385.6,1148.9,536.6,536.6,0.0,989.5,3726.6,2138.4,46.3,467.1,295.4,,No,MPI-29,328.2178749091842,755.4164546365918,218.4906313375612
442,2023-06-26,337.2,3388.7,1137.5,522.6,522.6,0.0,961.8,3757.9,2099.2,45.8,459.4,298.1,WT - WC 80%,No,MPI-29,334.304849412178,754.2096194936711,217.30090938386763
443,2023-07-22,354.8,3386.5,1070.4,1022.6,1022.6,0.0,478.9,3806.1,1549.4,30.9,955.3,307.0,WT - 79.5% WC,No,MPI-29,320.5120673424829,675.9348861250022,221.54872582946882
444,2023-08-11,339.1,3310.1,1100.7,799.8,799.8,0.0,603.7,3746.6,1704.4,35.4,726.6,295.3,,No,MPI-29,339.17435537620065,671.7926045848815,210.82114524166877
445,2023-08-23,378.2,3303.8,1259.0,1283.5,1283.5,0.0,578.1,4615.4,1837.1,31.5,"1,019.5",309.8,WT - Re-Calibrated Installed 14C JP,No,MPI-29,377.2581641678457,595.2893316831676,214.05355556849148
446,2023-09-23,321.8,3289.3,1288.0,1074.1,1074.1,0.0,698.4,4537.9,1986.4,35.2,833.9,257.7,,No,MPI-29,308.25034821451004,528.5186063275432,227.13420854679205
447,2023-10-08,339.5,3300.4,1361.7,1023.1,1023.1,0.0,706.2,4515.6,2067.8,34.2,751.4,277.1,,No,MPI-29,339.28044338624323,499.96560758706454,226.05380255009177
448,2023-11-16,334.8,3296.4,1029.3,538.8,538.8,0.0,1115.9,4499.1,2145.2,52.0,523.5,286.5,,No,MPI-29,333.64675539024967,468.36442364341104,259.7911722470234
449,2023-11-18,341.3,3294.0,1342.6,587.4,587.4,0.0,756.7,4495.1,2099.3,36.0,437.5,294.6,,No,MPI-29,341.1193574610241,466.76609218362245,244.59334089635848
450,2023-11-20,342.5,3296.5,1329.2,625.2,625.2,0.0,764.8,4494.7,2094.0,36.5,470.4,294.9,,No,MPI-29,289.6983625581398,447.98854381188073,252.05445667770397
451,2023-11-23,338.2,3296.7,1323.3,600.4,600.4,0.0,732.6,4505.6,2055.8,35.6,453.7,291.2,,No,MPI-29,298.954246372105,452.1336720149247,255.93476674264446
452,2023-12-01,334.8,3250.8,1335.3,558.8,558.8,0.0,533.2,4499.7,1868.5,28.5,418.5,291.1,,No,MPI-29,316.06536460062966,460.28768047263736,257.21328092597116
453,2023-12-07,334.6,3294.2,1346.8,511.8,511.8,0.0,602.5,4525.3,1949.3,30.9,380.0,291.3,,No,MPI-29,321.82471930162905,462.36585037220755,276.21246524089304
454,2023-12-21,330.6,3287.2,1309.8,407.2,407.2,0.0,509.6,4516.4,1819.3,28.0,310.9,291.1,,No,MPI-29,323.5159909102787,472.82799189526145,268.7951117145691
455,2024-01-12,333.9,3302.7,1254.1,311.5,311.5,0.0,234.6,4520.1,1488.6,15.8,248.4,300.8,,No,MPI-29,331.63523820677506,517.1100961055276,264.8519023397375
456,2024-01-14,333.8,3300.5,1249.5,296.4,296.4,0.0,208.0,4535.5,1457.5,14.3,237.2,300.8,,No,MPI-29,321.09803888455536,519.7453619346737,267.9427410294946
457,2024-01-23,332.7,3398.1,1268.2,267.4,267.4,0.0,321.3,4439.9,1589.5,20.2,210.8,300.7,,No,MPI-29,327.570289542733,526.031200501253,257.4356249326146
458,2024-01-25,332.9,3397.5,1265.4,276.7,276.7,0.0,336.6,4432.9,1602.0,21.0,218.7,300.8,,No,MPI-29,319.47596814124915,529.2330837939699,269.3766575214182
459,2024-02-04,331.9,3401.3,1244.6,261.3,261.3,0.0,325.9,4428.0,1570.6,20.8,209.9,300.6,,No,MPI-29,322.4004708513992,548.0874512071156,259.0158371266432
460,2024-02-09,331.4,3402.3,1224.6,254.0,254.0,0.0,366.8,4436.7,1591.4,23.0,207.4,300.6,,No,MPI-29,312.8538083600138,533.5611048628427,256.5218488276671
461,2024-02-15,330.5,3403.6,1206.0,222.6,222.6,0.0,309.8,4439.3,1515.8,20.4,184.6,300.6,,No,MPI-29,312.8787810234538,550.1665758883248,261.59677084647075
462,2024-02-24,368.2,3398.0,1173.8,183.0,183.0,0.0,156.5,4437.9,1330.3,11.8,155.9,340.4,,No,MPI-29,355.73660352146607,586.2134231457802,298.27095161366856
463,2024-03-02,377.8,3401.2,1078.3,199.9,199.9,0.0,267.7,4426.9,1346.0,19.9,185.4,350.3,,No,MPI-29,369.86418705833165,592.1509469696966,291.4388548070635
464,2024-03-11,377.6,3396.6,1081.3,189.1,189.1,0.0,253.7,5781.9,1335.0,19.0,174.9,350.1,,No,MPI-29,327.82839114207843,583.2334554430375,280.84832845588267
465,2023-11-05,419.4,3283.0,2476.0,1300.0,1300.0,0.0,966.6,5483.0,3442.6,28.1,525.0,320.6,WT - Manually entered Test,No,MPI-31,398.5002978291646,882.7993714285715,257.638395879225
466,2023-11-17,415.8,3285.0,2001.5,2236.7,2236.7,0.0,583.4,5242.6,2584.9,22.6,"1,117.5",316.9,,No,MPI-31,415.06777767984823,828.9353666666667,260.9212445846477
467,2023-11-18,414.5,3286.0,2054.6,2297.9,2297.9,0.0,564.5,5233.5,2619.1,21.6,"1,118.4",315.1,,No,MPI-31,337.3020667815478,825.57535,244.59334089635848
468,2023-11-23,426.2,3284.0,1961.5,1964.3,1964.3,0.0,357.7,5235.8,2319.2,15.4,"1,001.5",334.0,,No,MPI-31,393.9404944887426,804.9317166666666,255.93476674264446
469,2023-12-05,477.3,3270.5,1624.0,1289.0,1289.0,0.0,768.8,5281.8,2392.8,32.1,793.7,384.6,WT - Manually entered with total fluids and average shake outs of 78.5% water cut.,No,MPI-31,413.24955153153127,755.8957094076652,266.6381036009451
470,2024-01-08,377.7,3294.1,1085.0,1361.4,1361.4,0.0,1412.8,4261.6,2497.8,56.6,"1,254.7",307.7,,No,MPI-31,372.03858797250825,708.6530701785699,268.79103914861264
471,2024-01-12,367.6,3294.1,1050.2,1294.3,1294.3,0.0,1346.6,4272.7,2396.8,56.2,"1,232.4",302.1,,No,MPI-31,363.0666984802431,681.2950779497099,264.8519023397375
472,2024-01-14,369.8,3294.0,1083.7,1316.1,1316.1,0.0,1391.4,4275.6,2475.1,56.2,"1,214.4",302.4,,No,MPI-31,358.12106321839076,669.8666987588656,267.9427410294946
473,2024-02-09,369.4,3390.2,1027.1,1420.8,1420.8,0.0,1278.1,4221.3,2305.3,55.4,"1,383.2",302.2,,No,MPI-31,332.0737248062017,665.5507651542646,256.5218488276671
474,2024-02-12,369.4,3390.5,1051.8,1403.8,1403.8,0.0,1187.8,4223.7,2239.6,53.0,"1,334.7",303.7,,No,MPI-31,308.04070497925306,665.3641576208174,257.0325344041732
475,2024-02-18,405.3,3388.8,1008.8,1392.7,1392.7,0.0,1153.8,4213.5,2162.6,53.4,"1,380.5",343.9,,No,MPI-31,398.6145120879122,668.4424111954459,299.8909179026801
476,2024-03-03,413.7,3388.7,1001.6,1563.0,1563.0,0.0,1063.9,4203.9,2065.6,51.5,"1,560.5",351.8,,No,MPI-31,356.4010670212766,670.9178365259743,301.27591028011943
477,2024-03-07,415.0,3388.2,1032.5,1502.4,1502.4,0.0,986.8,4206.4,2019.3,48.9,"1,455.1",351.9,,No,MPI-31,402.101798206278,669.1728790163937,279.67503697604826
478,2024-03-11,419.0,3390.6,1022.7,1003.3,1003.3,0.0,900.7,5497.9,1923.5,46.8,981.0,357.1,,No,MPI-31,376.1674630705395,667.8025355048866,280.84832845588267
479,2023-12-11,440.9,3203.5,1758.0,1901.0,1901.0,0.0,178.0,4376.8,1936.0,9.2,"1,081.3",324.0,,No,MPI-33,387.99293216374264,902.8352250000008,281.2545249615101
480,2023-12-31,421.2,3300.5,1714.0,1890.7,1890.7,0.0,0.0,4523.1,1714.0,0.0,"1,103.1",312.2,,No,MPI-33,308.5965574556829,804.651168686869,270.7082367935408
481,2024-01-12,403.8,3301.3,1489.6,1871.6,1871.6,0.0,0.0,4494.9,1489.6,0.0,"1,256.4",308.0,,No,MPI-33,388.81212619718315,784.5912741463414,264.8519023397375
482,2024-01-21,391.6,3401.5,1415.7,1791.1,1791.1,0.0,85.3,4482.8,1501.1,5.7,"1,265.1",302.2,,No,MPI-33,301.8615423690206,766.7818976284583,256.0272456408195
483,2024-01-23,392.9,3400.4,1417.4,1829.1,1829.1,0.0,51.9,4478.9,1469.3,3.5,"1,290.5",302.7,,No,MPI-33,385.51494834710746,765.7004563909773,257.4356249326146
484,2024-02-26,427.8,3392.7,1288.4,1713.0,1713.0,0.0,494.5,4062.2,1782.9,27.7,"1,329.5",345.4,,No,MPI-33,404.15122357658373,719.5215181818185,304.16000733532985
485,2024-03-07,425.5,3383.3,1209.2,1776.2,1776.2,0.0,480.7,4066.0,1689.9,28.4,"1,469.0",352.0,,No,MPI-33,395.3318182539683,714.8563633451964,279.67503697604826
486,2024-03-12,458.6,3395.5,1021.6,886.5,886.5,0.0,364.9,3975.6,1386.5,26.3,867.8,388.8,,No,MPI-33,446.90244823529423,711.9543879699247,278.6944544709572
487,2023-06-10,335.2,3385.8,1213.8,146.5,146.5,0.0,1776.0,3765.4,2989.7,59.4,120.7,298.4,,No,MPI-36,331.99614482159836,783.3511336624956,218.4906313375612
488,2023-06-11,338.6,3385.5,1207.1,139.3,139.3,0.0,1751.6,3778.4,2958.7,59.2,115.4,302.3,,No,MPI-36,337.22970074349405,783.0360246701039,226.99930617969196
489,2023-06-27,333.3,3386.9,1289.6,205.9,205.9,0.0,2108.5,3769.7,3398.2,62.0,159.7,297.4,WT - WC 81.5%,No,MPI-36,329.361010340109,778.8105067607887,215.64088256961585
490,2023-07-18,329.0,3386.8,1266.8,113.7,113.7,0.0,2014.0,3746.8,3280.8,61.4,89.7,294.6,,No,MPI-36,319.3322450730615,786.5837477059412,217.97475655797058
491,2023-08-13,350.8,3282.6,1559.1,163.8,163.8,0.0,2387.5,4262.6,3946.6,60.5,105.0,302.1,,No,MPI-36,346.06206559773625,784.7555896522284,221.5966481334146
492,2023-08-16,353.9,3282.1,1573.5,146.3,146.3,0.0,2445.7,4744.8,4019.2,60.9,93.0,305.1,,No,MPI-36,349.67932835283597,768.8319379807685,222.207042078755
493,2023-08-26,349.5,3285.1,1578.0,143.1,143.1,0.0,2487.0,4755.4,4065.0,61.2,90.7,299.1,WT - Installed 14C JP,No,MPI-36,345.64971183800736,744.6078605361923,216.27552892670113
494,2023-09-24,333.9,3282.1,1458.6,283.2,283.2,0.0,1902.2,4730.0,3360.8,56.6,194.2,279.5,,No,MPI-36,302.67724671019664,698.0637144923452,225.91724259913616
495,2023-09-25,339.9,3006.8,1408.0,701.1,701.1,0.0,1582.0,4256.8,2990.0,52.9,498.0,288.3,,No,MPI-36,336.7157538504359,785.9870668497656,224.89502842689933
496,2023-10-04,351.1,3282.7,1471.6,450.5,450.5,0.0,1950.1,4724.5,3421.7,57.0,306.1,298.8,,No,MPI-36,344.5173793440154,702.3072939021133,239.10332168704767
497,2023-10-08,354.7,3285.9,1456.7,643.5,643.5,0.0,1528.4,4728.0,2985.1,51.2,441.7,302.3,,No,MPI-36,328.94615206080954,693.5229670638303,226.05380255009177
498,2023-10-15,364.4,3282.0,1439.9,485.6,485.6,0.0,1189.5,4771.9,2629.3,45.2,337.2,313.3,,No,MPI-36,319.18825934175686,691.7421615798404,228.63679301897167
499,2023-11-05,349.5,3278.9,1453.8,355.1,355.1,0.0,1831.9,4951.8,3285.7,55.8,244.2,301.3,,No,MPI-36,343.99984855043687,690.230767409709,257.638395879225
500,2023-11-06,345.1,3277.4,1461.9,206.2,206.2,0.0,1890.8,4766.0,3352.7,56.4,141.0,298.0,,No,MPI-36,283.4474325320519,674.9419240567406,255.91547556275327
501,2023-11-23,379.2,3278.4,1266.1,143.7,143.7,0.0,830.8,4746.7,2096.9,39.6,113.5,334.1,,No,MPI-36,333.9232870092006,684.4711637182398,255.93476674264446
502,2023-12-02,388.4,3227.9,1336.9,271.1,271.1,0.0,600.4,4754.7,1937.2,31.0,202.8,343.4,,No,MPI-36,336.0100516611902,685.7943835350324,258.0992993596156
503,2023-12-04,397.1,3268.1,1315.7,272.9,272.9,0.0,657.1,4779.5,1972.7,33.3,207.4,352.2,,No,MPI-36,395.1657929680745,690.1775347672591,272.5615141923779
504,2024-01-10,412.3,3284.2,1234.8,200.5,200.5,0.0,531.1,4766.0,1765.9,30.1,162.4,364.4,,No,MPI-36,351.83692168105506,667.635080922299,257.45347995151025
505,2024-01-13,416.2,3284.0,1234.5,219.7,219.7,0.0,491.4,4777.3,1725.8,28.5,178.0,368.9,,No,MPI-36,336.6426316269972,664.6911034515508,267.66183082389114
506,2024-01-14,415.7,3283.8,1225.9,242.6,242.6,0.0,507.3,4764.3,1733.3,29.3,197.9,367.7,,No,MPI-36,413.84921264975304,671.7543305546756,267.9427410294946
507,2024-02-20,415.7,3387.7,1231.6,453.3,453.3,0.0,1320.7,4131.3,2552.3,51.7,368.0,370.7,,No,MPI-36,375.9155540094341,634.8976926081343,311.4080363846371
508,2024-02-26,427.3,3380.1,1210.3,439.2,439.2,0.0,1208.8,4124.2,2419.2,50.0,362.9,382.5,,No,MPI-36,408.83314199488444,638.7348179179821,304.16000733532985
509,2024-03-01,415.0,3380.1,1206.3,378.0,378.0,0.0,1608.3,4128.4,2814.6,57.1,313.4,369.4,,No,MPI-36,407.2718449123558,635.2920267238636,302.1317289786819
510,2024-03-03,404.0,3381.5,1288.5,478.4,478.4,0.0,1593.6,4125.6,2882.0,55.3,371.3,357.0,,No,MPI-36,378.8750239800004,626.1948665119147,301.27591028011943
511,2024-03-04,416.3,3380.8,1248.8,435.4,435.4,0.0,1312.2,4133.8,2561.0,51.2,348.6,371.6,,No,MPI-36,407.07286759434993,633.4751116879081,296.17947124661265
512,2024-03-08,405.5,3380.5,1317.5,1039.5,1039.5,0.0,1503.5,4126.2,2821.0,53.3,789.0,358.4,,No,MPI-36,337.20713025059683,623.9727954207923,282.40778466227664
513,2023-06-19,324.8,3395.5,826.4,212.7,212.7,0.0,1187.6,0.0,2014.0,59.0,257.4,294.2,,No,MPI-40,312.3277746249985,0.0,216.85837954954889
514,2023-07-27,331.0,2703.8,843.4,297.0,297.0,0.0,1320.2,0.0,2163.6,61.0,352.1,298.6,,No,MPI-40,327.01858142628106,0.0,221.96452183891222
515,2023-08-12,323.5,3299.0,868.6,255.0,255.0,0.0,1173.3,0.0,2041.9,57.5,293.6,293.1,,No,MPI-40,322.5789458415833,0.0,220.63181523707217
516,2023-09-06,295.3,3298.5,835.4,137.7,137.7,0.0,1256.7,0.0,2092.1,60.1,164.8,261.4,,No,MPI-40,279.5492577702282,0.0,227.35518834080776
517,2023-09-22,296.2,3295.0,811.4,142.8,142.8,0.0,1245.9,0.0,2057.3,60.6,175.9,264.7,,No,MPI-40,279.40090555178267,0.0,226.15466671721026
518,2023-10-09,312.2,3296.4,871.1,440.7,440.7,0.0,1062.2,0.0,1933.3,54.9,506.0,277.2,,No,MPI-40,294.2478412562816,0.0,226.34065789875794
519,2023-10-12,313.7,3201.6,799.8,468.3,468.3,0.0,943.0,0.0,1742.8,54.1,585.5,279.9,,No,MPI-40,294.2352403043742,0.0,231.23334772230015
520,2023-10-16,317.3,3294.1,850.8,176.3,176.3,0.0,1069.6,0.0,1920.4,55.7,207.2,281.5,,No,MPI-40,307.4265996935656,0.0,232.36633250182052
521,2023-11-07,325.4,3292.4,427.0,139.7,139.7,0.0,1437.1,0.0,1864.1,77.1,327.2,294.1,WT - Well test manually entered using shake outs,No,MPI-40,325.06386717955144,0.0,256.7430841105879
522,2023-11-23,332.6,3291.8,814.9,472.5,472.5,0.0,959.1,0.0,1773.9,54.1,579.9,299.8,,No,MPI-40,309.6916034878306,0.0,255.93476674264446
523,2023-12-02,332.6,3248.9,851.7,170.7,170.7,0.0,981.9,0.0,1833.6,53.6,200.5,297.5,,No,MPI-40,317.58415768239377,0.0,258.0992993596156
524,2023-12-04,342.1,3289.4,840.1,151.4,151.4,0.0,1021.3,0.0,1861.4,54.9,180.2,308.0,,No,MPI-40,341.3112418066714,0.0,272.5615141923779
525,2024-01-10,338.7,3302.5,830.1,142.2,142.2,0.0,1367.3,3618.1,2197.4,62.2,171.4,301.7,,No,MPI-40,321.62545368678406,0.0,257.45347995151025
526,2024-02-03,333.4,3398.6,788.9,172.2,172.2,0.0,932.9,3586.8,1721.8,54.2,218.3,297.5,,No,MPI-40,307.22327203980086,0.0,268.4036549573404
527,2024-02-08,335.6,3370.0,847.1,337.4,337.4,0.0,1544.8,3532.2,2391.9,64.6,398.2,300.8,,No,MPI-40,335.06061084861176,0.0,262.0879907714493
528,2024-02-10,337.1,3391.5,840.1,160.5,160.5,0.0,1260.4,3544.7,2100.5,60.0,191.1,303.5,,No,MPI-40,318.3026258186397,0.0,265.46767954149004
529,2024-02-12,332.7,3391.6,863.1,297.5,297.5,0.0,1341.6,3549.7,2204.7,60.9,344.7,300.7,,No,MPI-40,318.3960693152122,0.0,257.0325344041732
530,2024-02-20,369.1,3398.2,808.7,133.1,133.1,0.0,1078.9,3532.9,1887.6,57.2,164.6,340.8,,No,MPI-40,348.54698068311217,0.0,311.4080363846371
531,2024-03-01,377.3,3390.5,767.7,146.0,146.0,0.0,1103.2,3527.4,1870.9,59.0,190.2,350.6,,No,MPI-40,375.5594028996281,0.0,302.1317289786819
532,2024-03-03,377.9,3390.0,832.1,150.0,150.0,0.0,1032.2,3538.8,1864.3,55.4,180.3,350.6,,No,MPI-40,348.77912582228737,0.0,301.27591028011943
533,2024-03-05,378.9,3389.4,807.2,88.6,88.6,0.0,983.8,3535.1,1791.0,54.9,109.8,350.8,,No,MPI-40,378.87695057304205,0.0,277.9034952547922
534,2024-03-08,377.0,3389.1,839.5,177.4,177.4,0.0,1142.6,3503.9,1982.1,57.6,211.3,348.4,,No,MPI-40,353.00137492330003,0.0,282.40778466227664
535,2023-06-04,282.7,2493.0,698.2,121.4,121.4,0.0,131.5,2293.1,829.8,15.9,173.9,0.0,,No,MPJ-27,293.23764046692617,,242.35035852713185
536,2023-06-21,273.8,2623.6,678.2,123.8,123.8,0.0,38.9,2507.9,717.0,5.4,182.6,246.9,,No,MPJ-27,273.66148408163207,,234.1743324916942
537,2023-07-03,269.7,2634.1,698.1,111.4,111.4,0.0,117.0,2505.9,815.1,14.4,159.6,242.7,,No,MPJ-27,269.5834713450288,,230.5243192913386
538,2023-07-13,279.2,2531.5,688.2,110.5,110.5,0.0,98.0,2458.7,786.2,12.5,160.6,252.8,,No,MPJ-27,279.2461603238865,,241.02209553450618
539,2023-07-21,276.4,2618.6,715.4,94.5,94.5,0.0,193.6,2505.9,909.0,21.3,132.1,250.1,,No,MPJ-27,277.92922896281766,,238.3955406732117
540,2023-08-09,260.5,2335.2,699.6,71.4,71.4,0.0,257.5,2392.6,957.0,26.9,102.1,235.9,,No,MPJ-27,260.05061500000016,,231.7204505190311
541,2023-08-24,260.1,2579.2,493.8,108.2,108.2,0.0,262.3,2451.0,756.1,34.7,219.1,237.3,WT - Re-Calibrated 85.4% WC Increase of 5%,No,MPJ-27,261.3248869565219,,224.7837214285716
542,2023-09-27,319.0,2590.2,482.4,101.1,101.1,0.0,132.8,2542.2,615.2,21.6,209.5,294.7,,No,MPJ-27,319.0010385093167,,240.7802073170731
543,2023-10-30,312.1,2579.7,547.0,28.0,28.0,0.0,645.0,2542.4,1192.0,54.1,51.2,287.2,WT - Manually entered W/86% WC.,No,MPJ-27,314.1924923076923,,283.8229708185054
544,2023-11-04,303.9,2612.3,484.0,24.0,24.0,0.0,825.0,2555.1,1309.0,63.0,49.6,278.5,WT - Manually entered with 88% water cut.,No,MPJ-27,301.30376608187146,,262.4594234482759
545,2023-11-18,295.6,2602.4,579.0,38.4,38.4,0.0,701.8,2521.0,1280.8,54.8,66.3,271.2,,No,MPJ-27,295.481113611615,,253.62757249070637
546,2023-11-19,296.6,2550.7,585.2,41.2,41.2,0.0,725.9,2520.1,1311.2,55.4,70.4,271.5,,No,MPJ-27,298.31937142857157,,256.45985749999994
547,2023-11-20,298.2,2519.8,574.8,36.4,36.4,0.0,693.9,2512.7,1268.7,54.7,63.2,273.8,,No,MPJ-27,275.4633122807016,,259.3081791666668
548,2023-11-23,300.6,2481.2,556.5,33.4,33.4,0.0,625.0,2511.7,1181.5,52.9,60.0,277.1,,No,MPJ-27,300.4546209677421,,261.68805
549,2023-12-04,306.6,2505.6,528.3,46.9,46.9,0.0,816.7,2213.9,1345.0,60.7,88.9,282.9,,No,MPJ-27,307.7874972067039,,274.6504167487684
550,2023-12-10,311.3,2416.6,522.3,31.6,31.6,0.0,667.9,2260.5,1190.1,56.1,60.4,287.4,,No,MPJ-27,303.18878644067803,,284.50207806691463
551,2023-12-23,289.0,1922.9,537.2,23.9,23.9,0.0,799.8,1991.0,1336.9,59.8,44.5,265.4,,No,MPJ-27,290.2628235294114,,260.6301638989168
552,2023-12-24,303.9,2434.8,546.7,29.3,29.3,0.0,770.0,2324.8,1316.8,58.5,53.5,280.6,,No,MPJ-27,303.9818369098711,,270.3480412213741
553,2024-01-07,300.6,2280.9,514.7,32.0,32.0,0.0,944.7,1968.4,1459.4,64.7,62.1,279.1,,No,MPJ-27,296.82332307692286,,269.84099999999995
554,2024-01-08,304.9,2349.4,536.6,39.2,39.2,0.0,1023.4,1992.9,1560.1,65.6,73.0,281.6,,No,MPJ-27,301.4646396588485,,272.6931864768683
555,2024-01-13,301.0,2373.3,534.7,32.5,32.5,0.0,982.9,2031.5,1517.6,64.8,60.8,278.9,,No,MPJ-27,302.4141290322581,,272.4009532075472
556,2024-02-01,294.4,2443.6,549.6,36.8,36.8,0.0,1050.3,2089.4,1599.9,65.6,66.9,271.6,,No,MPJ-27,287.13506168958753,,265.8009264705883
557,2024-03-12,318.2,2415.7,554.5,36.5,36.5,0.0,932.1,2154.6,1486.6,62.7,65.8,296.1,,No,MPJ-27,320.5155821359223,,282.7745555555556
558,2023-06-15,401.4,2593.4,201.2,14.9,14.9,0.0,0.0,2419.8,201.2,0.0,74.0,375.1,,No,MPF-73,365.9382981619258,396.134896142433,344.42450658135243
559,2023-07-23,386.7,2774.4,132.9,9.8,9.8,0.0,35.7,2429.7,168.7,21.2,73.9,361.9,WT - BHP @ 650psi,No,MPF-73,386.4103480463717,698.2977038796519,340.1731838484546
560,2023-08-20,405.0,2713.2,190.0,14.1,14.1,0.0,0.0,2474.5,190.0,0.0,74.0,378.3,,No,MPF-73,403.4441625,449.3666666666666,352.76859500462535
561,2023-09-17,402.8,2766.4,125.8,9.3,9.3,0.0,0.0,2444.5,125.8,0.0,74.0,376.1,WT - PD recalibrated.,No,MPF-73,384.5833714285714,445.84999999999997,346.44382677484765
562,2023-10-04,390.9,2797.2,185.4,13.7,13.7,0.0,26.3,2413.8,211.6,12.4,73.9,361.9,,No,MPF-73,381.86518333333333,447.1166666666666,332.5398581355931
563,2023-10-11,395.9,2797.4,183.0,13.5,13.5,0.0,0.0,2469.2,183.0,0.0,74.0,367.3,,No,MPF-73,405.39725,433.3333333333333,333.9810879310337
564,2023-10-19,386.1,2796.7,185.2,13.7,13.7,0.0,25.7,2443.6,210.9,12.2,73.9,357.5,,No,MPF-73,353.54688333333326,438.40000000000003,338.8373660523758
565,2023-11-06,396.0,2820.7,139.2,10.3,10.3,0.0,137.4,2344.2,276.6,49.7,74.0,367.5,,No,MPF-73,384.1234857142857,285.275294117647,342.8080417207787
566,2023-11-08,402.8,2820.9,158.5,11.7,11.7,0.0,168.3,2316.0,326.8,51.5,74.0,374.5,WP - Weather,No,MPF-73,390.61788571428576,287.81776504297983,342.39043227176217
567,2023-11-13,413.0,2822.2,148.5,11.0,11.0,0.0,59.7,2397.7,208.2,28.7,74.1,384.2,,No,MPF-73,381.19783333333334,289.2452970297029,347.41153554434004
568,2023-11-19,398.4,2911.5,142.9,10.6,10.6,0.0,56.8,2443.7,199.7,28.4,74.0,372.3,,No,MPF-73,385.7561,287.72225,339.6845886543538
569,2023-12-06,403.2,2796.0,183.6,13.6,13.6,0.0,0.0,2454.0,183.6,0.0,74.0,374.3,,No,MPF-73,388.1334166666666,453.8333333333333,345.4952869451694
570,2024-01-01,403.2,2845.3,175.9,13.0,13.0,0.0,0.0,2497.8,175.9,0.0,74.0,373.8,,No,MPF-73,388.7092,421.08333333333326,344.3446814536342
571,2024-02-26,383.4,2846.5,131.5,9.7,9.7,0.0,0.0,2577.4,131.5,0.0,73.9,354.6,,No,MPF-73,379.34521428571435,360.2666666666666,329.80335587892904
572,2024-02-28,385.1,2846.7,154.1,11.4,11.4,0.0,0.0,2572.9,154.1,0.0,73.9,356.5,,No,MPF-73,384.27306666666664,356.76666666666665,329.3276660056658
573,2024-03-08,379.9,2845.7,152.3,11.2,11.2,0.0,0.0,2599.4,152.3,0.0,73.8,351.7,,No,MPF-73,364.3952166666666,345.45,323.1669804539726
574,2023-06-21,388.1,1916.6,335.2,24.8,24.8,0.0,0.0,2258.9,335.2,0.0,73.9,364.9,,No,MPF-107,382.798117914301,707.4955922865018,342.9344723333327
575,2023-07-02,393.4,2021.2,245.2,18.1,18.1,0.0,0.0,2299.5,245.2,0.0,74.0,372.7,,No,MPF-107,371.05383657917054,728.9635057471263,357.1571478348438
576,2023-07-11,393.9,1893.7,225.2,16.7,16.7,0.0,0.0,2234.5,225.2,0.0,74.0,371.0,,No,MPF-107,383.85141504931653,837.9431506849307,339.8741669895074
577,2023-08-14,412.3,2566.2,266.2,19.7,19.7,0.0,0.0,2487.6,266.2,0.0,74.2,391.9,,No,MPF-107,396.60653398285245,768.7078616352202,360.00118066971095
578,2023-09-19,413.4,2240.5,257.6,19.1,19.1,0.0,56.3,3070.9,314.0,17.9,74.1,388.0,,No,MPF-107,384.93339811856606,755.2104591836742,349.0338272554603
579,2023-10-17,396.6,2545.5,350.9,26.0,26.0,0.0,0.0,3182.9,350.9,0.0,74.0,375.6,,No,MPF-107,379.6113821153849,839.920984455959,342.50654512067166
580,2023-11-29,358.3,2399.2,397.7,29.4,29.4,0.0,0.0,3128.8,397.7,0.0,74.0,373.0,,No,MPF-107,359.8695437677628,838.9871794871787,344.8244415094341
581,2023-12-19,397.7,1827.4,322.9,23.9,23.9,0.0,249.4,2213.4,572.4,43.6,74.1,380.5,,No,MPF-107,380.0038755894091,825.7142091152814,339.8440648623852
582,2024-01-22,355.9,2266.6,230.5,17.0,17.0,0.0,0.0,2427.1,230.5,0.0,73.7,331.9,,No,MPF-107,355.87293381790386,718.3669250645993,325.7569303186024
583,2024-02-17,379.0,2424.4,242.3,17.9,17.9,0.0,0.0,2384.3,242.3,0.0,73.9,358.8,,No,MPF-107,378.74334232902055,759.9164102564105,317.42562205882336
584,2023-06-02,309.1,3426.5,556.0,413.6,413.6,0.0,724.1,2915.6,1280.1,56.6,743.9,283.9,WT - Manual entry based on well head shakeouts averaging 86.5%.,No,MPM-10,334.3711999807037,673.4995364962379,294.11390651658735
